t;a1;a2;a3;a4
2.021;34.009564;12.940166;21.069398;10.971510
2.022;26.293500;16.430737;9.862763;14.030233
2.023;14.969668;15.024975;-0.055307;12.942988
2.024;8.457552;8.930964;-0.473412;7.737248
2.025;7.962735;0.000000;7.962735;0.000000
2.026;7.467573;-8.914737;16.382309;-7.724138
2.027;0.978708;-14.970033;15.948742;-12.899163
2.028;-10.267992;-16.339299;6.071307;-13.959034
2.029;-17.887935;-12.840845;-5.047090;-10.897337
2.030;-13.977442;-5.958043;-8.019399;-5.260943
2.031;0.780594;1.748832;-0.968238;0.448792
2.032;16.371875;7.610950;8.760925;3.737688
2.033;21.273197;9.830794;11.442403;3.075521
2.034;12.110875;8.105089;4.005786;-1.517269
2.035;-3.457719;3.662346;-7.120065;-8.476316
2.036;-13.268036;-1.287661;-11.980375;-15.289977
2.037;-10.798491;-4.470288;-6.328204;-19.457235
2.038;-0.016462;-4.467929;4.451467;-19.440701
2.039;9.068274;-1.288090;10.356364;-15.251032
2.040;9.694651;3.642512;6.052139;-8.440364
2.041;3.862783;8.054456;-4.191673;-1.508267
2.042;-0.726819;9.757514;-10.484333;3.052080
2.043;1.043709;7.547844;-6.504135;3.702899
2.044;6.381673;1.744216;4.637458;0.443860
2.045;7.428386;-5.861769;13.290155;-5.194284
2.046;-0.415427;-12.631911;12.216484;-10.740983
2.047;-12.765518;-16.052505;3.286987;-13.735379
2.048;-18.970179;-14.684269;-4.285910;-12.670928
2.049;-11.250564;-8.729833;-2.520731;-7.574580
2.050;7.917796;0.000000;7.917796;0.000000
2.051;27.050230;8.713903;18.336326;7.561680
2.052;34.705558;14.630347;20.075211;12.627807
2.053;28.486777;15.962808;12.523969;13.665323
2.054;16.190913;12.534586;3.656327;10.668001
2.055;8.401721;5.798345;2.603377;5.150204
2.056;9.428772;-1.739757;11.168530;-0.439344
2.057;14.687984;-7.468007;22.155992;-3.658981
2.058;16.421732;-9.628242;26.049974;-3.010745
2.059;11.908575;-7.925424;19.833999;1.485306
2.060;6.202764;-3.564115;9.766879;8.297719
2.061;6.843411;1.290747;5.552664;14.967751
2.062;15.739651;4.411180;11.328470;19.047106
2.063;26.243552;4.408811;21.834741;19.030840
2.064;28.600859;1.291044;27.309815;14.929437
2.065;19.007658;-3.544748;22.552406;8.262349
2.066;3.863229;-7.875697;11.738927;1.476450
2.067;-5.020020;-9.556093;4.536072;-2.987684
2.068;-0.274779;-7.405661;7.130882;-3.624756
2.069;14.772478;-1.734720;16.507198;-0.434491
2.070;28.974689;5.704336;23.270353;5.084624
2.071;32.713426;12.329877;20.383550;10.514180
2.072;25.383264;15.681511;9.701752;13.445291
2.073;14.597275;14.349923;0.247352;12.403269
2.074;8.375111;8.532414;-0.157303;7.414545
2.075;7.872563;0.000000;7.872563;0.000000
2.076;7.369746;-8.516781;15.886527;-7.401856
2.077;1.170048;-14.297016;15.467064;-12.360852
2.078;-9.541786;-15.593545;6.051758;-13.376380
2.079;-16.779731;-12.234530;-4.545201;-10.442391
2.080;-13.024311;-5.642411;-7.381900;-5.041265
2.081;1.059765;1.729884;-0.670119;0.430049
2.082;15.919851;7.326801;8.593050;3.581555
2.083;20.572296;9.428835;11.143461;2.947024
2.084;11.805642;7.748992;4.056650;-1.453864
2.085;-3.075226;3.468204;-6.543430;-8.122034
2.086;-12.467266;-1.292753;-11.174513;-14.650784
2.087;-10.143283;-4.351841;-5.791442;-18.643675
2.088;0.126859;-4.349464;4.476322;-18.627677
2.089;8.808573;-1.292923;10.101496;-14.613101
2.090;9.452542;3.449297;6.003245;-8.087247
2.091;3.948606;7.700168;-3.751562;-1.445154
2.092;-0.384299;9.357821;-9.742120;2.924343
2.093;1.317901;7.265228;-5.947326;3.547894
2.094;6.393427;1.724450;4.668977;0.425276
2.095;7.364449;-5.550636;12.915085;-4.976766
2.096;-0.136353;-12.034007;11.897655;-10.291105
2.097;-11.919312;-15.317707;3.398395;-13.159974
2.098;-17.830284;-14.021902;-3.808382;-12.140015
2.099;-10.459720;-8.338688;-2.121032;-7.257144
2.100;7.827045;0.000000;7.827045;0.000000
2.101;26.079262;8.323348;17.755913;7.244666
2.102;33.387985;13.970002;19.417983;12.098303
2.103;27.463382;15.231458;12.231925;13.092208
2.104;15.732573;11.940622;3.791951;10.220508
2.105;8.284486;5.490188;2.794298;4.934127
2.106;9.236982;-1.719259;10.956241;-0.420908
2.107;14.237087;-7.187360;21.424447;-3.505411
2.108;15.903745;-9.232583;25.136329;-2.884359
2.109;11.643451;-7.575778;19.219230;1.422944
2.110;6.259304;-3.374579;9.633883;7.949264
2.111;6.915621;1.293728;5.621892;14.339078
2.112;15.415348;4.292330;11.123018;18.246945
2.113;25.418174;4.289946;21.128227;18.231216
2.114;27.634990;1.293779;26.341211;14.302027
2.115;18.452723;-3.356125;21.808848;7.915059
2.116;3.980748;-7.527853;11.508601;1.414379
2.117;-4.516506;-9.162706;4.646200;-2.862057
2.118;-0.013103;-7.126572;7.113469;-3.472314
2.119;14.324574;-1.713451;16.038025;-0.416215
2.120;27.874088;5.400611;22.473478;4.870708
2.121;31.463284;11.744244;19.719040;10.071756
2.122;24.502447;14.961037;9.541411;12.879426
2.123;14.232617;13.700162;0.532454;11.881164
2.124;8.289678;8.148631;0.141047;7.102379
2.125;7.781250;0.000000;7.781250;0.000000
2.126;7.272625;-8.133584;15.406209;-7.090111
2.127;1.351370;-13.649264;15.000634;-11.840156
2.128;-8.847237;-14.876491;6.029253;-12.812803
2.129;-15.719686;-11.652799;-4.066888;-10.002350
2.130;-12.114759;-5.341617;-6.773142;-4.828789
2.131;1.321071;1.707926;-0.386855;0.411920
2.132;15.478990;7.049712;8.429278;3.430548
2.133;19.893587;9.039491;10.854096;2.822748
2.134;11.508952;7.405767;4.103184;-1.392544
2.135;-2.708961;3.283204;-5.992165;-7.779405
2.136;-11.696904;-1.293723;-10.403181;-14.032629
2.137;-9.511047;-4.232702;-5.278345;-17.856910
2.138;0.267817;-4.230315;4.498132;-17.841448
2.139;8.561156;-1.293659;9.854815;-13.996208
2.140;9.219339;3.265196;5.954143;-7.745783
2.141;4.027211;7.358736;-3.331525;-1.384125
2.142;-0.061604;8.970752;-9.032355;2.800826
2.143;1.574026;6.989720;-5.415694;3.398013
2.144;6.398070;1.701768;4.696302;0.407307
2.145;7.297792;-5.254203;12.551995;-4.766449
2.146;0.127724;-11.460521;11.588246;-9.856128
2.147;-11.109931;-14.611440;3.501508;-12.603641
2.148;-16.738958;-13.384658;-3.354300;-11.626710
2.149;-9.704187;-7.962218;-1.741969;-6.950244
2.150;7.735186;0.000000;7.735186;0.000000
2.151;25.141367;7.947461;17.193906;6.938187
2.152;32.116704;13.334753;18.781952;11.586405
2.153;26.474532;14.528582;11.945951;12.538160
2.154;15.286979;11.370995;3.915984;9.787912
2.155;8.167735;5.196639;2.971096;4.725248
2.156;9.050019;-1.695929;10.745948;-0.403086
2.157;13.801901;-6.913879;20.715780;-3.356963
2.158;15.403223;-8.849559;24.252783;-2.762190
2.159;11.383317;-7.238939;18.622255;1.362664
2.160;6.304919;-3.194043;9.498962;7.612453
2.161;6.973666;1.292785;5.680881;13.731425
2.162;15.091486;4.173011;10.918475;17.473555
2.163;24.613670;4.170622;20.443048;17.458359
2.164;26.697294;1.292612;25.404683;13.695633
2.165;17.911816;-3.176473;21.088289;7.579410
2.166;4.087674;-7.192794;11.280468;1.354390
2.167;-4.037171;-8.781957;4.744786;-2.740646
2.168;0.235226;-6.854692;7.089919;-3.324990
2.169;13.891959;-1.689442;15.581401;-0.398553
2.170;26.814165;5.111353;21.702812;4.663983
2.171;30.258394;11.182772;19.075621;9.644213
2.172;23.650696;14.268851;9.381845;12.332606
2.173;13.875755;13.075337;0.800418;11.376642
2.174;8.201454;7.779420;0.422035;6.800732
2.175;7.688860;0.000000;7.688860;0.000000
2.176;7.176134;-7.764951;14.941085;-6.788885
2.177;1.522743;-13.026415;14.549159;-11.337037
2.178;-8.183850;-14.187665;6.003815;-12.268263
2.179;-14.706904;-11.095143;-3.611761;-9.577182
2.180;-11.247856;-5.055196;-6.192660;-4.623498
2.181;1.565050;1.683310;-0.118260;0.394405
2.182;15.049300;6.779881;8.269419;3.284653
2.183;19.236781;8.662785;10.573997;2.702682
2.184;11.220603;7.075270;4.145333;-1.333302
2.185;-2.358873;3.107058;-5.465931;-7.448397
2.186;-10.956827;-1.290959;-9.665868;-13.435451
2.187;-8.901919;-4.113307;-4.788612;-17.096858
2.188;0.405878;-4.110919;4.516798;-17.081929
2.189;8.325324;-1.290683;9.616007;-13.400284
2.190;8.994610;3.089919;5.904691;-7.415932
2.191;4.098700;7.030006;-2.931305;-1.325173
2.192;0.241790;8.596318;-8.354527;2.681515
2.193;1.812654;6.721507;-4.908853;3.253239
2.194;6.395939;1.676516;4.719423;0.389951
2.195;7.228571;-4.972001;12.200573;-4.563305
2.196;0.377092;-10.910926;11.288018;-9.435997
2.197;-10.336738;-13.933200;3.596462;-12.066305
2.198;-15.695342;-12.772141;-2.923201;-11.130944
2.199;-8.983316;-7.600204;-1.383111;-6.653835
2.200;7.642282;0.000000;7.642282;0.000000
2.201;24.236018;7.586021;16.649997;6.642196
2.202;30.890974;12.724194;18.166780;11.092036
2.203;25.519704;13.853668;11.666036;12.003095
2.204;14.853965;10.825169;4.028796;9.370146
2.205;8.051439;4.917226;3.134213;4.523533
2.206;8.867674;-1.670110;10.537785;-0.385876
2.207;13.381975;-6.647734;20.029709;-3.213613
2.208;14.919758;-8.479161;23.398919;-2.644219
2.209;11.128187;-6.914736;18.042923;1.304456
2.210;6.340166;-3.022213;9.362379;7.287226
2.211;7.018365;1.288292;5.730073;13.144684
2.212;14.768693;4.053639;10.715054;16.726794
2.213;23.830242;4.051254;19.778989;16.712129
2.214;25.787704;1.287917;24.499787;13.110141
2.215;17.384969;-3.005497;20.390466;7.255337
2.216;4.184348;-6.870345;11.054692;1.296471
2.217;-3.581551;-8.413826;4.832276;-2.623427
2.218;0.470367;-6.590180;7.060547;-3.182756
2.219;13.474201;-1.663029;15.137230;-0.381501
2.220;25.794034;4.836086;20.957948;4.464407
2.221;29.097880;10.644906;18.452973;9.231463
2.222;22.827559;13.604411;9.223148;11.804716
2.223;13.526710;12.475011;1.051699;10.889595
2.224;8.110637;7.424539;0.686099;6.509540
2.225;7.595457;0.000000;7.595457;0.000000
2.226;7.080206;-7.410637;14.490843;-6.498108
2.227;1.684278;-12.428029;14.112307;-10.851382
2.228;-7.551036;-13.526515;5.975478;-11.742633
2.229;-13.740365;-10.560999;-3.179366;-9.166787
2.230;-10.422571;-4.782668;-5.639903;-4.425344
2.231;1.792269;1.656368;0.135901;0.377499
2.232;14.630737;6.517453;8.113285;3.143836
2.233;18.601523;8.298679;10.302844;2.586796
2.234;10.940376;6.757310;4.183066;-1.276124
2.235;-2.024840;2.939469;-4.964309;-7.128926
2.236;-10.246785;-1.284826;-8.961959;-12.859099
2.237;-8.315919;-3.994052;-4.321867;-16.363327
2.238;0.540577;-3.991671;4.532247;-16.348925
2.239;8.100398;-1.284359;9.384757;-12.825176
2.240;8.777930;2.923168;5.854761;-7.097609
2.241;4.163200;6.713784;-2.550583;-1.268282
2.242;0.526442;8.234472;-7.708030;2.566378
2.243;2.034380;6.460722;-4.426343;3.113532
2.244;6.387370;1.649020;4.738351;0.373202
2.245;7.156942;-4.703545;11.860487;-4.367279
2.246;0.612076;-10.384638;10.996714;-9.030592
2.247;-9.598993;-13.282407;3.683414;-11.547814
2.248;-14.698448;-12.183883;-2.514565;-10.652573
2.249;-8.296364;-7.252386;-1.043979;-6.367832
2.250;7.548396;0.000000;7.548396;0.000000
2.251;23.362598;7.238764;16.123834;6.356607
2.252;29.709924;12.137855;17.572070;10.615049
2.253;24.598274;13.206127;11.392147;11.486852
2.254;14.433327;10.302554;4.130773;8.967084
2.255;7.935571;4.651459;3.284112;4.328921
2.256;8.689741;-1.642120;10.331861;-0.369272
2.257;12.976838;-6.389047;19.365885;-3.075315
2.258;14.452907;-8.121325;22.574232;-2.530408
2.259;10.878057;-6.602962;17.481020;1.248302
2.260;6.365596;-2.858787;9.224382;6.973480
2.261;7.050516;1.280604;5.769912;12.578665
2.262;14.447532;3.934589;10.512944;16.006420
2.263;23.067978;3.932213;19.135765;15.992279
2.264;24.906033;1.280048;23.625984;12.545358
2.265;16.872152;-2.842894;19.715046;6.942732
2.266;4.271125;-6.560293;10.831417;1.240603
2.267;-3.149120;-8.058241;4.909121;-2.510360
2.268;0.692524;-6.333145;7.025668;-3.045562
2.269;13.070848;-1.634524;14.705372;-0.365054
2.270;24.812725;4.574316;20.238408;4.271910
2.271;27.980761;10.130042;17.850719;8.833362
2.272;22.032508;12.967106;9.065402;11.295570
2.273;13.185471;11.898688;1.286782;10.419850
2.274;8.017418;7.083708;0.933710;6.228696
2.275;7.501105;0.000000;7.501105;0.000000
2.276;6.984776;-7.070362;14.055139;-6.217676
2.277;1.836117;-11.853603;13.689720;-10.383011
2.278;-6.948131;-12.892422;5.944291;-11.235721
2.279;-12.818943;-10.049756;-2.769188;-8.771013
2.280;-9.637791;-4.523538;-5.114253;-4.234253
2.281;2.003309;1.627404;0.375905;0.361196
2.282;14.223215;6.262525;7.960690;3.008042
2.283;17.987397;7.947085;10.040312;2.475047
2.284;10.668040;6.451663;4.216378;-1.220987
2.285;-1.706683;2.780129;-4.486811;-6.820869
2.286;-9.566419;-1.275666;-8.290752;-12.303348
2.287;-7.752956;-3.875290;-3.877666;-15.656027
2.288;0.671509;-3.872922;4.544431;-15.642146
2.289;7.885721;-1.275028;9.160748;-12.270652
2.290;8.568883;2.764637;5.804246;-6.790685
2.291;4.220858;6.409840;-2.188983;-1.213430
2.292;0.792940;7.885118;-7.092178;2.455367
2.293;2.239813;6.207454;-3.967641;2.978835
2.294;6.372693;1.619578;4.753115;0.357055
2.295;7.083055;-4.448337;11.531392;-4.178289
2.296;0.833032;-9.881036;10.714068;-8.639746
2.297;-8.895876;-12.658423;3.762547;-11.047951
2.298;-13.747181;-11.619358;-2.127823;-10.191396
2.299;-7.642516;-6.918465;-0.724051;-6.092114
2.300;7.453593;0.000000;7.453593;0.000000
2.301;22.520414;6.905393;15.615021;6.081297
2.302;28.572581;11.575204;16.997377;10.155237
2.303;23.709542;12.585315;11.124227;10.989206
2.304;14.024834;9.802521;4.222313;8.578547
2.305;7.820111;4.398841;3.421269;4.141326
2.306;8.516018;-1.612254;10.128272;-0.353268
2.307;12.586003;-6.137893;18.723896;-2.942008
2.308;14.002204;-7.775941;21.778144;-2.420706
2.309;10.632902;-6.303378;16.936279;1.194176
2.310;6.381746;-2.703456;9.085202;6.671071
2.311;7.070894;1.270052;5.800841;12.033109
2.312;14.128506;3.816194;10.312312;15.312100
2.313;22.326868;3.813835;18.513033;15.298477
2.314;24.051995;1.269335;22.782660;12.001020
2.315;16.373278;-2.688356;19.061634;6.641447
2.316;4.348368;-6.262394;10.610762;1.186759
2.317;-2.739305;-7.715083;4.975778;-2.401391
2.318;0.901935;-6.083655;6.985590;-2.913343
2.319;12.681435;-1.604216;14.285651;-0.349203
2.320;23.869201;4.325545;19.543656;4.086401
2.321;26.905972;9.637538;17.268435;8.449716
2.322;21.264950;12.356271;8.908679;10.804920
2.323;12.851996;11.345818;1.506177;9.967177
2.324;7.921981;6.756616;1.165365;5.958064
2.325;7.405868;0.000000;7.405868;0.000000
2.326;6.889789;-6.743813;13.633602;-5.947449
2.327;1.978430;-11.302584;13.281014;-9.931693
2.328;-6.374408;-12.284717;5.910309;-10.747271
2.329;-11.941435;-9.560768;-2.380668;-8.389659
2.330;-8.892340;-4.277306;-4.615034;-4.050127
2.331;2.198768;1.596704;0.602064;0.345487
2.332;13.826611;6.015154;7.811457;2.877203
2.333;17.393944;7.607871;9.786073;2.367377
2.334;10.403358;6.158074;4.245284;-1.167864
2.335;-1.404165;2.628729;-4.032894;-6.524065
2.336;-8.915275;-1.263801;-7.651474;-11.767907
2.337;-7.212852;-3.757337;-3.455515;-14.974586
2.338;0.798332;-3.754988;4.553321;-14.961218
2.339;7.680660;-1.263009;8.943669;-11.736419
2.340;8.367065;2.614014;5.753051;-6.494996
2.341;4.271836;6.117918;-1.846082;-1.160586
2.342;1.041891;7.548115;-6.506224;2.348424
2.343;2.429575;5.961749;-3.532175;2.849075
2.344;6.352233;1.588470;4.763763;0.341499
2.345;7.007055;-4.205876;11.212931;-3.996231
2.346;1.040340;-9.399463;10.439803;-8.263242
2.347;-8.226502;-12.060560;3.834058;-10.566439
2.348;-12.840363;-11.077994;-1.762368;-9.747157
2.349;-7.020893;-6.598117;-0.422775;-5.826526
2.350;7.357937;0.000000;7.357937;0.000000
2.351;21.708716;6.585581;15.123135;5.816111
2.352;27.477888;11.035668;16.442220;9.712341
2.353;22.852744;11.990538;10.862206;10.509876
2.354;13.628229;9.324410;4.303818;8.204317
2.355;7.705039;4.158870;3.546169;3.960641
2.356;8.346309;-1.580785;9.927095;-0.337853
2.357;12.208976;-5.894310;18.103286;-2.813616
2.358;13.567162;-7.442855;21.010017;-2.315050
2.359;10.392679;-6.015715;16.408394;1.142048
2.360;6.389143;-2.555910;8.945053;6.379824
2.361;7.080245;1.256947;5.823298;11.507697
2.362;13.812058;3.698753;10.113305;14.643428
2.363;21.606817;3.696416;17.910401;14.630313
2.364;23.225221;1.256086;21.969135;11.476805
2.365;15.888214;-2.541571;18.429785;6.351306
2.366;4.416448;-5.976378;10.392826;1.134907
2.367;-2.351491;-7.384192;5.032700;-2.296456
2.368;1.098876;-5.841738;6.940614;-2.786020
2.369;12.305488;-1.572373;13.877860;-0.333940
2.370;22.962376;4.089269;18.873107;3.907765
2.371;25.872383;9.166726;16.705657;8.080293
2.372;20.524243;11.771199;8.753043;10.332466
2.373;12.526220;10.815809;1.710410;9.531298
2.374;7.824506;6.442926;1.381580;5.697476
2.375;7.309808;0.000000;7.309808;0.000000
2.376;6.795191;-6.430652;13.225843;-5.687259
2.377;2.111411;-10.774378;12.885789;-9.497144
2.378;-5.829090;-11.702687;5.873597;-10.276979
2.379;-11.106574;-9.093363;-2.013211;-8.022487
2.380;-8.184997;-4.043469;-4.141529;-3.872852
2.381;2.379247;1.564530;0.814717;0.330363
2.382;13.440772;5.775359;7.665412;2.751235
2.383;16.820667;7.280867;9.539800;2.263717
2.384;10.146085;5.876266;4.269819;-1.116721
2.385;-1.117011;2.484959;-3.601969;-6.238324
2.386;-8.292824;-1.249528;-7.043296;-11.252432
2.387;-6.695349;-3.640474;-3.054874;-14.318565
2.388;0.920755;-3.638150;4.558905;-14.305701
2.389;7.484610;-1.248602;8.733211;-11.222130
2.390;8.172085;2.470989;5.701096;-6.210350
2.391;4.316312;5.837736;-1.521424;-1.109717
2.392;1.273919;7.223288;-5.949370;2.245478
2.393;2.604290;5.723621;-3.119331;2.724167
2.394;6.326309;1.555953;4.770356;0.326525
2.395;6.929085;-3.975659;10.904745;-3.820986
2.396;1.234401;-8.939240;10.173641;-7.900832
2.397;-7.589936;-11.488094;3.898159;-10.102958
2.398;-11.976750;-10.559184;-1.417566;-9.319560
2.399;-6.430573;-6.290996;-0.139577;-5.570891
2.400;7.261490;0.000000;7.261490;0.000000
2.401;20.926705;6.278981;14.647725;5.560870
2.402;26.424723;10.518635;15.906089;9.286061
2.403;22.027066;11.421070;10.605996;10.048535
2.404;13.243236;8.867539;4.375697;7.844136
2.405;7.590342;3.931041;3.659301;3.786743
2.406;8.180425;-1.547966;9.728391;-0.323017
2.407;11.845258;-5.658300;17.503558;-2.690049
2.408;13.147284;-7.121882;20.269166;-2.213366
2.409;10.157335;-5.739687;15.897022;1.091879
2.410;6.388300;-2.415837;8.804137;6.099536
2.411;7.079293;1.241578;5.837715;11.002062
2.412;13.498583;3.582531;9.916052;13.999934
2.413;20.907659;3.580220;17.327439;13.987318
2.414;22.425271;1.240590;21.184682;10.972344
2.415;15.416787;-2.402229;17.819016;6.072102
2.416;4.475737;-5.701955;10.177691;1.085010
2.417;-1.985036;-7.065377;5.080342;-2.195479
2.418;1.283643;-5.607392;6.891036;-2.663502
2.419;11.942529;-1.539241;13.481769;-0.319253
2.420;22.091128;3.864986;18.226142;3.735876
2.421;24.878813;8.716917;16.161896;7.724825
2.422;19.809702;11.211151;8.598551;9.877867
2.423;12.208058;10.308039;1.900019;9.111898
2.424;7.725166;6.142281;1.582885;5.446744
2.425;7.212991;0.000000;7.212991;0.000000
2.426;6.700939;-6.130521;12.831460;-5.436916
2.427;2.235276;-10.268358;12.503635;-9.079048
2.428;-5.311363;-11.145591;5.834228;-9.824497
2.429;-10.313046;-8.646850;-1.666195;-7.669226
2.430;-7.514507;-3.821524;-3.692983;-3.702295
2.431;2.545352;1.531123;1.014229;0.315812
2.432;13.065519;5.543128;7.522391;2.630044
2.433;16.267040;6.965872;9.301168;2.163989
2.434;9.895976;5.605941;4.290035;-1.067518
2.435;-0.844905;2.348507;-3.193413;-5.963432
2.436;-7.698473;-1.233129;-6.465344;-10.756535
2.437;-6.200121;-3.524950;-2.675171;-13.687468
2.438;1.038538;-3.522655;4.561192;-13.675097
2.439;7.296991;-1.232083;8.529074;-10.727394
2.440;7.983569;2.335253;5.648316;-5.936531
2.441;4.354474;5.568995;-1.214520;-1.060782
2.442;1.489653;6.910431;-5.420778;2.146450
2.443;2.764585;5.493049;-2.728464;2.604014
2.444;6.295231;1.522263;4.772967;0.312122
2.445;6.849283;-3.757185;10.606469;-3.652417
2.446;1.415629;-8.499671;9.915300;-7.552234
2.447;-6.985202;-10.940274;3.955072;-9.657146
2.448;-11.155050;-10.062291;-1.092759;-8.908270
2.449;-5.870599;-5.996735;0.126137;-5.325008
2.450;7.164318;0.000000;7.164318;0.000000
2.451;20.173552;5.985227;14.188325;5.315373
2.452;25.411919;10.023467;15.388452;8.876060
2.453;21.231657;10.876155;10.355502;9.604818
2.454;12.869567;8.431210;4.438357;7.497720
2.455;7.476012;3.714856;3.761156;3.619492
2.456;8.018184;-1.514028;9.532212;-0.308748
2.457;11.494351;-5.429837;16.924188;-2.571209
2.458;12.742065;-6.812807;19.554872;-2.115574
2.459;9.926804;-5.474989;15.401793;1.043632
2.460;6.379713;-2.282930;8.662643;5.829981
2.461;7.068731;1.224213;5.844518;10.515796
2.462;13.188426;3.467759;9.720667;13.381099
2.463;20.229164;3.465480;16.763684;13.368970
2.464;21.651647;1.223113;20.428533;10.487226
2.465;14.958791;-2.270022;17.228813;5.803607
2.466;4.526607;-5.438817;9.965424;1.037028
2.467;-1.639270;-6.758419;5.119149;-2.098378
2.468;1.456559;-5.380583;6.837141;-2.545688
